Filename_MOD11A1_LST_Day, filename_MOD11A1_LST_Night,No_GoodQuality, No_Total, GoodQ_Rate
MOD11A1_2013359.LST_Day_1km.tif, MOD11A1_2013359.QC_Day.tif, 350163, 396600, 0.882912
MOD11A1_2013359.LST_Night_1km.tif, MOD11A1_2013359.QC_Night.tif, 391462, 396600, 0.987045
MOD11A1_2013360.LST_Day_1km.tif, MOD11A1_2013360.QC_Day.tif, 75776, 396600, 0.191064
MOD11A1_2013360.LST_Night_1km.tif, MOD11A1_2013360.QC_Night.tif, 392663, 396600, 0.990073
MOD11A1_2013361.LST_Day_1km.tif, MOD11A1_2013361.QC_Day.tif, 389545, 396600, 0.982211
MOD11A1_2013361.LST_Night_1km.tif, MOD11A1_2013361.QC_Night.tif, 394015, 396600, 0.993482
MOD11A1_2013362.LST_Day_1km.tif, MOD11A1_2013362.QC_Day.tif, 359186, 396600, 0.905663
MOD11A1_2013362.LST_Night_1km.tif, MOD11A1_2013362.QC_Night.tif, 393774, 396600, 0.992874
MOD11A1_2013363.LST_Day_1km.tif, MOD11A1_2013363.QC_Day.tif, 307452, 396600, 0.775219
MOD11A1_2013363.LST_Night_1km.tif, MOD11A1_2013363.QC_Night.tif, 391927, 396600, 0.988217
MOD11A1_2013364.LST_Day_1km.tif, MOD11A1_2013364.QC_Day.tif, 387272, 396600, 0.976480
MOD11A1_2013364.LST_Night_1km.tif, MOD11A1_2013364.QC_Night.tif, 380353, 396600, 0.959034
MOD11A1_2013365.LST_Day_1km.tif, MOD11A1_2013365.QC_Day.tif, 150198, 396600, 0.378714
MOD11A1_2013365.LST_Night_1km.tif, MOD11A1_2013365.QC_Night.tif, 394781, 396600, 0.995414
